N	mapping	trans_mapping	hs	hk	smap	smap_inf
6	[ 0  1  2  6  8 11]	['AAPL.csv', 'ADBE.csv', 'ADI.csv', 'IDXX.csv', 'NFLX.csv', 'TSLA.csv']	3.915644	3.374316	0.467777	4.097517
6	[ 0  1  2  6  9 10]	['AAPL.csv', 'ADBE.csv', 'ADI.csv', 'IDXX.csv', 'NTES.csv', 'NVDA.csv']	3.902101	3.347384	0.474382	4.083975
6	[ 0  1  2  6  9 11]	['AAPL.csv', 'ADBE.csv', 'ADI.csv', 'IDXX.csv', 'NTES.csv', 'TSLA.csv']	3.955534	3.369235	0.493591	4.137408
6	[ 0  1  2  6 10 11]	['AAPL.csv', 'ADBE.csv', 'ADI.csv', 'IDXX.csv', 'NVDA.csv', 'TSLA.csv']	3.893481	3.298908	0.465738	4.075355
6	[0 1 2 7 8 9]	['AAPL.csv', 'ADBE.csv', 'ADI.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv']	3.896261	3.374253	0.455184	4.078135
6	[ 0  1  2  7  8 10]	['AAPL.csv', 'ADBE.csv', 'ADI.csv', 'MSFT.csv', 'NFLX.csv', 'NVDA.csv']	3.830985	3.262185	0.427593	4.012859
6	[ 0  1  2  7  8 11]	['AAPL.csv', 'ADBE.csv', 'ADI.csv', 'MSFT.csv', 'NFLX.csv', 'TSLA.csv']	3.888680	3.367150	0.443090	4.070554
6	[ 0  1  2  7  9 10]	['AAPL.csv', 'ADBE.csv', 'ADI.csv', 'MSFT.csv', 'NTES.csv', 'NVDA.csv']	3.870932	3.288646	0.443971	4.052806
6	[ 0  1  2  7  9 11]	['AAPL.csv', 'ADBE.csv', 'ADI.csv', 'MSFT.csv', 'NTES.csv', 'TSLA.csv']	3.930590	3.435849	0.465090	4.112463
6	[ 0  1  2  7 10 11]	['AAPL.csv', 'ADBE.csv', 'ADI.csv', 'MSFT.csv', 'NVDA.csv', 'TSLA.csv']	3.860890	3.303772	0.429704	4.042763
6	[ 0  1  2  8  9 10]	['AAPL.csv', 'ADBE.csv', 'ADI.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv']	3.896358	3.373528	0.475463	4.078232
6	[ 0  1  2  8  9 11]	['AAPL.csv', 'ADBE.csv', 'ADI.csv', 'NFLX.csv', 'NTES.csv', 'TSLA.csv']	3.942944	3.383281	0.489804	4.124818
6	[ 0  1  2  8 10 11]	['AAPL.csv', 'ADBE.csv', 'ADI.csv', 'NFLX.csv', 'NVDA.csv', 'TSLA.csv']	3.884960	3.256276	0.459735	4.066833
6	[ 0  1  2  9 10 11]	['AAPL.csv', 'ADBE.csv', 'ADI.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	3.923674	3.276705	0.482710	4.105548
6	[0 1 3 4 5 6]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv']	3.460961	3.126995	0.448165	3.642835
6	[0 1 3 4 5 7]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'MSFT.csv']	3.419919	3.119685	0.446234	3.601793
6	[0 1 3 4 5 8]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'NFLX.csv']	3.455832	3.146333	0.450386	3.637706
6	[0 1 3 4 5 9]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'NTES.csv']	3.503780	3.136101	0.471149	3.685653
6	[ 0  1  3  4  5 10]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'NVDA.csv']	3.464657	3.090673	0.430355	3.646530
6	[ 0  1  3  4  5 11]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'TSLA.csv']	3.495811	3.104051	0.468183	3.677684
6	[0 1 3 4 6 7]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOG.csv', 'IDXX.csv', 'MSFT.csv']	3.824650	3.224446	0.423281	4.006523
6	[0 1 3 4 6 8]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOG.csv', 'IDXX.csv', 'NFLX.csv']	3.869082	3.298068	0.422271	4.050956
6	[0 1 3 4 6 9]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOG.csv', 'IDXX.csv', 'NTES.csv']	3.913901	3.339733	0.447727	4.095774
6	[ 0  1  3  4  6 10]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOG.csv', 'IDXX.csv', 'NVDA.csv']	3.867910	3.241828	0.410565	4.049783
6	[ 0  1  3  4  6 11]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOG.csv', 'IDXX.csv', 'TSLA.csv']	3.903110	3.394389	0.444094	4.084983
6	[0 1 3 4 7 8]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOG.csv', 'MSFT.csv', 'NFLX.csv']	3.828617	3.205744	0.413564	4.010491
6	[0 1 3 4 7 9]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOG.csv', 'MSFT.csv', 'NTES.csv']	3.871560	3.289986	0.439244	4.053434
6	[ 0  1  3  4  7 10]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOG.csv', 'MSFT.csv', 'NVDA.csv']	3.823720	3.145183	0.396511	4.005594
6	[ 0  1  3  4  7 11]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOG.csv', 'MSFT.csv', 'TSLA.csv']	3.865895	3.204297	0.438220	4.047769
6	[0 1 3 4 8 9]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOG.csv', 'NFLX.csv', 'NTES.csv']	3.908474	3.333604	0.436839	4.090347
6	[ 0  1  3  4  8 10]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOG.csv', 'NFLX.csv', 'NVDA.csv']	3.861975	3.349215	0.408515	4.043849
6	[ 0  1  3  4  8 11]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOG.csv', 'NFLX.csv', 'TSLA.csv']	3.895939	3.323779	0.442015	4.077812
6	[ 0  1  3  4  9 10]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOG.csv', 'NTES.csv', 'NVDA.csv']	3.910478	3.310413	0.429231	4.092351
6	[ 0  1  3  4  9 11]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOG.csv', 'NTES.csv', 'TSLA.csv']	3.943753	3.263636	0.463533	4.125627
6	[ 0  1  3  4 10 11]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOG.csv', 'NVDA.csv', 'TSLA.csv']	3.902335	3.291388	0.423885	4.084209
6	[0 1 3 5 6 7]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv']	3.821319	3.281386	0.420042	4.003193
6	[0 1 3 5 6 8]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOGL.csv', 'IDXX.csv', 'NFLX.csv']	3.867869	3.339357	0.423785	4.049742
6	[0 1 3 5 6 9]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOGL.csv', 'IDXX.csv', 'NTES.csv']	3.911877	3.375601	0.445792	4.093750
6	[ 0  1  3  5  6 10]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOGL.csv', 'IDXX.csv', 'NVDA.csv']	3.865488	3.177950	0.409732	4.047361
6	[ 0  1  3  5  6 11]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOGL.csv', 'IDXX.csv', 'TSLA.csv']	3.901544	3.351938	0.440236	4.083418
6	[0 1 3 5 7 8]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOGL.csv', 'MSFT.csv', 'NFLX.csv']	3.823337	3.151693	0.418949	4.005210
6	[0 1 3 5 7 9]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOGL.csv', 'MSFT.csv', 'NTES.csv']	3.867865	3.294656	0.439178	4.049738
6	[ 0  1  3  5  7 10]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOGL.csv', 'MSFT.csv', 'NVDA.csv']	3.819901	3.226981	0.399379	4.001775
6	[ 0  1  3  5  7 11]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOGL.csv', 'MSFT.csv', 'TSLA.csv']	3.861768	3.256862	0.437377	4.043642
6	[0 1 3 5 8 9]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOGL.csv', 'NFLX.csv', 'NTES.csv']	3.905324	3.245992	0.439825	4.087198
6	[ 0  1  3  5  8 10]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOGL.csv', 'NFLX.csv', 'NVDA.csv']	3.858989	3.298774	0.416057	4.040863
6	[ 0  1  3  5  8 11]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOGL.csv', 'NFLX.csv', 'TSLA.csv']	3.892496	3.264195	0.445268	4.074370
6	[ 0  1  3  5  9 10]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOGL.csv', 'NTES.csv', 'NVDA.csv']	3.906946	3.353594	0.429816	4.088819
6	[ 0  1  3  5  9 11]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOGL.csv', 'NTES.csv', 'TSLA.csv']	3.939417	3.323887	0.462589	4.121291
6	[ 0  1  3  5 10 11]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'GOOGL.csv', 'NVDA.csv', 'TSLA.csv']	3.897231	3.310323	0.425132	4.079104
6	[0 1 3 6 7 8]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv']	3.886482	3.292140	0.433052	4.068355
6	[0 1 3 6 7 9]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'IDXX.csv', 'MSFT.csv', 'NTES.csv']	3.922742	3.384684	0.451045	4.104615
6	[ 0  1  3  6  7 10]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'IDXX.csv', 'MSFT.csv', 'NVDA.csv']	3.870959	3.312401	0.422317	4.052832
6	[ 0  1  3  6  7 11]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'IDXX.csv', 'MSFT.csv', 'TSLA.csv']	3.917553	3.381970	0.443637	4.099427
6	[0 1 3 6 8 9]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'IDXX.csv', 'NFLX.csv', 'NTES.csv']	3.960702	3.358531	0.461069	4.142575
6	[ 0  1  3  6  8 10]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'IDXX.csv', 'NFLX.csv', 'NVDA.csv']	3.911124	3.316822	0.436485	4.092998
6	[ 0  1  3  6  8 11]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'IDXX.csv', 'NFLX.csv', 'TSLA.csv']	3.945854	3.229004	0.456993	4.127728
6	[ 0  1  3  6  9 10]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'IDXX.csv', 'NTES.csv', 'NVDA.csv']	3.947018	3.270187	0.458233	4.128892
6	[ 0  1  3  6  9 11]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'IDXX.csv', 'NTES.csv', 'TSLA.csv']	3.984197	3.438130	0.479981	4.166071
6	[ 0  1  3  6 10 11]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'IDXX.csv', 'NVDA.csv', 'TSLA.csv']	3.938201	3.324520	0.453993	4.120075
6	[0 1 3 7 8 9]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv']	3.921784	3.381641	0.447766	4.103657
6	[ 0  1  3  7  8 10]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'MSFT.csv', 'NFLX.csv', 'NVDA.csv']	3.873253	3.191105	0.412964	4.055127
6	[ 0  1  3  7  8 11]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'MSFT.csv', 'NFLX.csv', 'TSLA.csv']	3.916438	3.331990	0.442747	4.098312
6	[ 0  1  3  7  9 10]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'MSFT.csv', 'NTES.csv', 'NVDA.csv']	3.914432	3.332371	0.432818	4.096305
6	[ 0  1  3  7  9 11]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'MSFT.csv', 'NTES.csv', 'TSLA.csv']	3.954019	3.414987	0.461704	4.135892
6	[ 0  1  3  7 10 11]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'MSFT.csv', 'NVDA.csv', 'TSLA.csv']	3.907392	3.342589	0.423713	4.089265
6	[ 0  1  3  8  9 10]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv']	3.942550	3.332816	0.453921	4.124423
6	[ 0  1  3  8  9 11]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'NFLX.csv', 'NTES.csv', 'TSLA.csv']	3.975086	3.330542	0.478417	4.156960
6	[ 0  1  3  8 10 11]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'NFLX.csv', 'NVDA.csv', 'TSLA.csv']	3.933341	3.365174	0.448378	4.115214
6	[ 0  1  3  9 10 11]	['AAPL.csv', 'ADBE.csv', 'CSCO.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	3.973127	3.337375	0.466621	4.155001
6	[0 1 4 5 6 7]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv']	3.400197	3.072495	0.453234	3.582070
6	[0 1 4 5 6 8]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'NFLX.csv']	3.426707	3.188909	0.463806	3.608581
6	[0 1 4 5 6 9]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'NTES.csv']	3.473895	3.255027	0.481690	3.655768
6	[ 0  1  4  5  6 10]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'NVDA.csv']	3.438263	3.137630	0.449142	3.620137
6	[ 0  1  4  5  6 11]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv', 'TSLA.csv']	3.464966	3.114097	0.484758	3.646840
6	[0 1 4 5 7 8]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'GOOGL.csv', 'MSFT.csv', 'NFLX.csv']	3.395971	3.083483	0.451585	3.577845
6	[0 1 4 5 7 9]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'GOOGL.csv', 'MSFT.csv', 'NTES.csv']	3.438787	3.106499	0.472958	3.620660
6	[ 0  1  4  5  7 10]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'GOOGL.csv', 'MSFT.csv', 'NVDA.csv']	3.398058	3.162673	0.430839	3.579931
6	[ 0  1  4  5  7 11]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'GOOGL.csv', 'MSFT.csv', 'TSLA.csv']	3.433514	3.208384	0.469460	3.615387
6	[0 1 4 5 8 9]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'GOOGL.csv', 'NFLX.csv', 'NTES.csv']	3.462602	3.207156	0.476837	3.644476
6	[ 0  1  4  5  8 10]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'GOOGL.csv', 'NFLX.csv', 'NVDA.csv']	3.426364	3.182945	0.448509	3.608238
6	[ 0  1  4  5  8 11]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'GOOGL.csv', 'NFLX.csv', 'TSLA.csv']	3.448325	3.213831	0.482537	3.630199
6	[ 0  1  4  5  9 10]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'GOOGL.csv', 'NTES.csv', 'NVDA.csv']	3.475479	3.204381	0.466907	3.657353
6	[ 0  1  4  5  9 11]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'GOOGL.csv', 'NTES.csv', 'TSLA.csv']	3.496218	3.220252	0.497803	3.678092
6	[ 0  1  4  5 10 11]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'GOOGL.csv', 'NVDA.csv', 'TSLA.csv']	3.465300	3.221107	0.458576	3.647174
6	[0 1 4 6 7 8]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv']	3.806890	3.291061	0.429102	3.988764
6	[0 1 4 6 7 9]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'IDXX.csv', 'MSFT.csv', 'NTES.csv']	3.851696	3.216822	0.452317	4.033570
6	[ 0  1  4  6  7 10]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'IDXX.csv', 'MSFT.csv', 'NVDA.csv']	3.802931	3.246832	0.417202	3.984804
6	[ 0  1  4  6  7 11]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'IDXX.csv', 'MSFT.csv', 'TSLA.csv']	3.845822	3.181049	0.448391	4.027696
6	[0 1 4 6 8 9]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'IDXX.csv', 'NFLX.csv', 'NTES.csv']	3.877718	3.332862	0.459243	4.059592
6	[ 0  1  4  6  8 10]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'IDXX.csv', 'NFLX.csv', 'NVDA.csv']	3.834318	3.233999	0.428259	4.016192
6	[ 0  1  4  6  8 11]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'IDXX.csv', 'NFLX.csv', 'TSLA.csv']	3.859765	3.348837	0.464484	4.041638
6	[ 0  1  4  6  9 10]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'IDXX.csv', 'NTES.csv', 'NVDA.csv']	3.881934	3.318493	0.452278	4.063807
6	[ 0  1  4  6  9 11]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'IDXX.csv', 'NTES.csv', 'TSLA.csv']	3.910696	3.298358	0.482602	4.092570
6	[ 0  1  4  6 10 11]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'IDXX.csv', 'NVDA.csv', 'TSLA.csv']	3.873435	3.322453	0.445395	4.055309
6	[0 1 4 7 8 9]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv']	3.844823	3.304530	0.440999	4.026696
6	[ 0  1  4  7  8 10]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'MSFT.csv', 'NFLX.csv', 'NVDA.csv']	3.799083	3.301277	0.409198	3.980956
6	[ 0  1  4  7  8 11]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'MSFT.csv', 'NFLX.csv', 'TSLA.csv']	3.837038	3.318659	0.439830	4.018911
6	[ 0  1  4  7  9 10]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'MSFT.csv', 'NTES.csv', 'NVDA.csv']	3.844903	3.269384	0.430686	4.026777
6	[ 0  1  4  7  9 11]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'MSFT.csv', 'NTES.csv', 'TSLA.csv']	3.881256	3.337642	0.459898	4.063130
6	[ 0  1  4  7 10 11]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'MSFT.csv', 'NVDA.csv', 'TSLA.csv']	3.837897	3.238718	0.420975	4.019770
6	[ 0  1  4  8  9 10]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv']	3.869367	3.353186	0.448031	4.051240
6	[ 0  1  4  8  9 11]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'NFLX.csv', 'NTES.csv', 'TSLA.csv']	3.893023	3.313631	0.478308	4.074897
6	[ 0  1  4  8 10 11]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'NFLX.csv', 'NVDA.csv', 'TSLA.csv']	3.855853	3.336154	0.442195	4.037727
6	[ 0  1  4  9 10 11]	['AAPL.csv', 'ADBE.csv', 'GOOG.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	3.906581	3.343625	0.459354	4.088455
6	[0 1 5 6 7 8]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv']	3.803948	3.265354	0.425118	3.985821
6	[0 1 5 6 7 9]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NTES.csv']	3.850622	3.293927	0.442689	4.032495
6	[ 0  1  5  6  7 10]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'NVDA.csv']	3.802132	3.262582	0.407678	3.984006
6	[ 0  1  5  6  7 11]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'IDXX.csv', 'MSFT.csv', 'TSLA.csv']	3.842526	3.294887	0.440545	4.024400
6	[0 1 5 6 8 9]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'IDXX.csv', 'NFLX.csv', 'NTES.csv']	3.878196	3.330242	0.447197	4.060070
6	[ 0  1  5  6  8 10]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'IDXX.csv', 'NFLX.csv', 'NVDA.csv']	3.833613	3.250815	0.425522	4.015487
6	[ 0  1  5  6  8 11]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'IDXX.csv', 'NFLX.csv', 'TSLA.csv']	3.859663	3.389836	0.456537	4.041536
6	[ 0  1  5  6  9 10]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'IDXX.csv', 'NTES.csv', 'NVDA.csv']	3.881625	3.372833	0.446282	4.063498
6	[ 0  1  5  6  9 11]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'IDXX.csv', 'NTES.csv', 'TSLA.csv']	3.910742	3.306525	0.475016	4.092616
6	[ 0  1  5  6 10 11]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'IDXX.csv', 'NVDA.csv', 'TSLA.csv']	3.873776	3.257783	0.438816	4.055649
6	[0 1 5 7 8 9]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv']	3.840843	3.230508	0.439613	4.022717
6	[ 0  1  5  7  8 10]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'MSFT.csv', 'NFLX.csv', 'NVDA.csv']	3.796663	3.279464	0.414894	3.978537
6	[ 0  1  5  7  8 11]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'MSFT.csv', 'NFLX.csv', 'TSLA.csv']	3.832854	3.246745	0.438696	4.014728
6	[ 0  1  5  7  9 10]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'MSFT.csv', 'NTES.csv', 'NVDA.csv']	3.844577	3.319707	0.427027	4.026450
6	[ 0  1  5  7  9 11]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'MSFT.csv', 'NTES.csv', 'TSLA.csv']	3.877886	3.328707	0.455544	4.059760
6	[ 0  1  5  7 10 11]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'MSFT.csv', 'NVDA.csv', 'TSLA.csv']	3.834808	3.187171	0.417116	4.016681
6	[ 0  1  5  8  9 10]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv']	3.867172	3.278003	0.446249	4.049046
6	[ 0  1  5  8  9 11]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'NFLX.csv', 'NTES.csv', 'TSLA.csv']	3.890924	3.291071	0.471471	4.072797
6	[ 0  1  5  8 10 11]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'NFLX.csv', 'NVDA.csv', 'TSLA.csv']	3.853874	3.211759	0.441634	4.035747
6	[ 0  1  5  9 10 11]	['AAPL.csv', 'ADBE.csv', 'GOOGL.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	3.903864	3.317780	0.456107	4.085737
6	[0 1 6 7 8 9]	['AAPL.csv', 'ADBE.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv']	3.903319	3.283724	0.460473	4.085193
6	[ 0  1  6  7  8 10]	['AAPL.csv', 'ADBE.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'NVDA.csv']	3.852717	3.240633	0.432041	4.034590
6	[ 0  1  6  7  8 11]	['AAPL.csv', 'ADBE.csv', 'IDXX.csv', 'MSFT.csv', 'NFLX.csv', 'TSLA.csv']	3.894410	3.380385	0.450032	4.076284
6	[ 0  1  6  7  9 10]	['AAPL.csv', 'ADBE.csv', 'IDXX.csv', 'MSFT.csv', 'NTES.csv', 'NVDA.csv']	3.894237	3.317089	0.452888	4.076111
6	[ 0  1  6  7  9 11]	['AAPL.csv', 'ADBE.csv', 'IDXX.csv', 'MSFT.csv', 'NTES.csv', 'TSLA.csv']	3.934323	3.422526	0.469954	4.116197
6	[ 0  1  6  7 10 11]	['AAPL.csv', 'ADBE.csv', 'IDXX.csv', 'MSFT.csv', 'NVDA.csv', 'TSLA.csv']	3.888472	3.259735	0.439204	4.070346
6	[ 0  1  6  8  9 10]	['AAPL.csv', 'ADBE.csv', 'IDXX.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv']	3.918372	3.333266	0.468851	4.100246
6	[ 0  1  6  8  9 11]	['AAPL.csv', 'ADBE.csv', 'IDXX.csv', 'NFLX.csv', 'NTES.csv', 'TSLA.csv']	3.944404	3.408441	0.493372	4.126278
6	[ 0  1  6  8 10 11]	['AAPL.csv', 'ADBE.csv', 'IDXX.csv', 'NFLX.csv', 'NVDA.csv', 'TSLA.csv']	3.903756	3.334507	0.464884	4.085630
6	[ 0  1  6  9 10 11]	['AAPL.csv', 'ADBE.csv', 'IDXX.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	3.948138	3.333001	0.486088	4.130011
6	[ 0  1  7  8  9 10]	['AAPL.csv', 'ADBE.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv']	3.889170	3.338387	0.446757	4.071044
6	[ 0  1  7  8  9 11]	['AAPL.csv', 'ADBE.csv', 'MSFT.csv', 'NFLX.csv', 'NTES.csv', 'TSLA.csv']	3.922085	3.349941	0.468771	4.103958
6	[ 0  1  7  8 10 11]	['AAPL.csv', 'ADBE.csv', 'MSFT.csv', 'NFLX.csv', 'NVDA.csv', 'TSLA.csv']	3.881645	3.257613	0.433162	4.063518
6	[ 0  1  7  9 10 11]	['AAPL.csv', 'ADBE.csv', 'MSFT.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	3.923019	3.437029	0.451573	4.104893
6	[ 0  1  8  9 10 11]	['AAPL.csv', 'ADBE.csv', 'NFLX.csv', 'NTES.csv', 'NVDA.csv', 'TSLA.csv']	3.931348	3.311225	0.485209	4.113222
6	[0 2 3 4 5 6]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'IDXX.csv']	3.509517	3.164708	0.458806	3.691390
6	[0 2 3 4 5 7]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'MSFT.csv']	3.470798	3.151197	0.451395	3.652672
6	[0 2 3 4 5 8]	['AAPL.csv', 'ADI.csv', 'CSCO.csv', 'GOOG.csv', 'GOOGL.csv', 'NFLX.csv']	3.497307	3.262214	0.462206	3.679180
